Time,Price,L0_Session,L1_Bias,L2_Zone,L3_Liq,L4_mBOS,L5_Disp,Final_Action,Reason
2026-02-04 18:15:00,5043.19,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:20:00,5047.51,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:25:00,5047.64,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:30:00,5062.68,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:35:00,5050.48,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:40:00,5056.01,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:45:00,5053.07,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:50:00,5047.00,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 18:55:00,5040.91,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:00:00,5039.95,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:05:00,5029.58,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:10:00,5029.22,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:15:00,5039.00,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:20:00,5044.56,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:25:00,5049.47,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:30:00,5057.20,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:35:00,5047.45,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:40:00,5036.89,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:45:00,5050.63,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:50:00,5061.58,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 19:55:00,5054.09,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 20:00:00,5047.55,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:05:00,5037.08,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:10:00,5048.01,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:15:00,5043.28,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:20:00,5036.56,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:25:00,5031.37,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.44)
2026-02-04 20:30:00,5014.82,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.49)
2026-02-04 20:35:00,4982.04,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-04 20:40:00,4996.71,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-04 20:45:00,5000.13,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:50:00,5011.52,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 20:55:00,4986.17,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:00:00,4990.09,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:05:00,4996.86,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:10:00,4990.35,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:15:00,4978.13,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.54)
2026-02-04 21:20:00,4965.42,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.37)
2026-02-04 21:25:00,4958.03,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-04 21:30:00,4920.31,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-04 21:35:00,4912.90,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.19)
2026-02-04 21:40:00,4944.55,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:45:00,4937.23,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:50:00,4938.06,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 21:55:00,4920.67,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-04 22:00:00,4910.61,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:05:00,4922.48,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:10:00,4932.26,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:15:00,4913.84,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:20:00,4901.00,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:25:00,4924.44,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:30:00,4925.13,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:35:00,4910.29,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:40:00,4896.72,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:45:00,4871.23,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:50:00,4902.10,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 22:55:00,4904.66,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-04 23:00:00,4914.63,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:05:00,4904.77,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:10:00,4921.39,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:15:00,4907.80,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:20:00,4905.98,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:25:00,4917.42,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:30:00,4920.79,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:35:00,4911.57,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:40:00,4907.97,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:45:00,4899.69,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:50:00,4898.22,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-04 23:55:00,4897.99,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-05 00:00:00,4897.05,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:05:00,4910.99,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:10:00,4910.39,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:15:00,4901.83,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:20:00,4906.89,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:25:00,4926.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:30:00,4924.39,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:35:00,4904.94,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:40:00,4920.16,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:45:00,4918.00,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:50:00,4917.27,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 00:55:00,4927.52,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 21)
2026-02-05 01:00:00,4914.97,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:05:00,4938.40,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:10:00,4946.96,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:15:00,4938.25,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:20:00,4931.68,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:25:00,4933.94,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:30:00,4931.55,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:35:00,4938.37,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:40:00,4942.45,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:45:00,4938.19,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:50:00,4937.32,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 01:55:00,4941.87,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 22)
2026-02-05 02:00:00,4941.52,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:05:00,4940.37,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:10:00,4933.85,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:15:00,4926.55,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:20:00,4926.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:25:00,4922.69,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:30:00,4928.18,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:35:00,4948.60,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:40:00,4942.78,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:45:00,4940.66,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:50:00,4943.72,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 02:55:00,4938.19,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 23)
2026-02-05 03:00:00,4942.35,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:05:00,4946.66,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:10:00,4953.60,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:15:00,4954.22,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:20:00,4954.09,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:25:00,4959.22,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:30:00,4955.99,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:35:00,4968.21,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:40:00,4961.99,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:45:00,4963.82,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:50:00,4963.77,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 03:55:00,4965.06,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 0)
2026-02-05 05:00:00,4996.46,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:05:00,4996.56,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:10:00,5009.94,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:15:00,5008.88,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:20:00,5013.28,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:25:00,5020.00,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:30:00,5019.37,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:35:00,5018.62,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:40:00,5022.72,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:45:00,5022.30,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:50:00,5018.15,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 05:55:00,5012.48,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 2)
2026-02-05 06:00:00,5016.36,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:05:00,5005.33,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:10:00,4998.79,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:15:00,5017.51,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:20:00,5011.34,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:25:00,5015.93,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:30:00,5009.57,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:35:00,5016.56,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:40:00,5018.68,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:45:00,5016.94,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:50:00,5014.41,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 06:55:00,5006.81,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 3)
2026-02-05 07:00:00,5002.31,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:05:00,4999.76,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:10:00,4968.12,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:15:00,4944.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:20:00,4947.89,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:25:00,4952.32,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:30:00,4971.21,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:35:00,4979.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:40:00,4980.26,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:45:00,4980.39,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:50:00,4979.48,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 07:55:00,4958.91,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-05 08:00:00,4950.35,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:05:00,4937.22,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:10:00,4915.12,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:15:00,4909.01,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:20:00,4933.29,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:25:00,4936.87,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:30:00,4921.33,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:35:00,4915.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:40:00,4896.86,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:45:00,4851.68,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:50:00,4845.77,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 08:55:00,4812.06,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-05 09:00:00,4837.03,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:05:00,4847.13,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:10:00,4847.53,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:15:00,4860.42,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:20:00,4871.59,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:25:00,4859.43,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:30:00,4860.64,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:35:00,4860.62,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:40:00,4867.50,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-05 09:45:00,4866.31,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
